"genbank_accession","species","oxygen","reported_oxygen","partition_oxygen"
"GCA_002086515","Mycobacterium arupense",0.986535751969846,1,"train"
"GCA_009741445","Mycobacterium avium",0.945789380823026,1,"train"
"GCA_010729895","Mycobacterium confluentis",0.957641711637588,1,"train"
"GCA_010726645","Mycobacterium duvalii",0.919311745627382,1,"train"
"GCA_010730355","Mycobacterium florentinum",0.940756390790744,1,"train"
"GCA_000277125","Mycobacterium intracellulare",0.949146772573355,1,"train"
"GCA_003254575","Mycobacterium kyogaense",0.96010900107388,1,"train"
"GCA_002101815","Mycobacterium paraense",0.97533317640325,1,"train"
"GCA_010731595","Mycobacterium seoulense",0.915912915425264,1,"train"
"GCA_002116635","Mycobacterium szulgai",0.99682857481759,1,"train"
"GCA_900187145","Mycobacterium terrae",0.987430103371619,1,"train"
"GCA_000308515","Nocardia carnea",0.909757342359017,1,"train"
"GCA_000308575","Nocardia exalbida",0.943514030056333,1,"train"
"GCA_001613385","Nocardia flavorosea",0.883280039588422,1,"train"
"GCA_014645735","Nocardia jinanensis",0.909887114073758,1,"train"
"GCA_001613505","Nocardia mikamii",0.956158659584689,1,"train"
"GCA_003598715","Nocardia panacis",0.934675602693507,1,"train"
"GCA_000308675","Nocardia paucivorans",0.718937418780834,1,"train"
"GCA_001613185","Nocardia puris",0.948947845212278,1,"train"
"GCA_004011865","Rhodococcus agglutinans",0.954899301381892,1,"train"
"GCA_001646655","Rhodococcus gordoniae",0.913878882558664,1,"train"
"GCA_001313445","Rhodococcus qingshengii",0.196933440552584,1,"train"
"GCA_900103175","Tsukamurella pulmonis",0.958534178771615,1,"train"
"GCA_024171815","Williamsia_A maris",0.972719645877162,1,"train"
"GCA_014635305","Williamsia_A phyllosphaerae",0.96584922575953,1,"train"
"GCA_014874055","Actinophytocola algeriensis",0.974532809646749,1,"train"
"GCA_014203755","Actinosynnema violaceirubrum",0.973643374362661,1,"train"
"GCA_003312875","Amycolatopsis albispora",0.98543886538477,1,"train"
"GCA_003937945","Amycolatopsis eburnea",0.991628284946356,1,"train"
"GCA_900110575","Amycolatopsis saalfeldensis",0.99217283964753,1,"train"
"GCA_900115005","Pseudonocardia ammonioxydans",0.953422725908842,1,"train"
"GCA_007994075","Pseudonocardia hierapolitana",0.950615786488302,1,"train"
"GCA_019396355","Pseudonocardia nigra",0.915291743691185,1,"train"
"GCA_014640475","Egicoccus halophilus",0.988272644749471,1,"train"
"GCA_000969705","Nitriliruptor alkaliphilus",0.983430083815828,1,"train"
"GCA_011761605","Kribbella shirazensis",0.981957930468797,1,"train"
"GCA_000720335","Marmoricola aequoreus",0.968942282382082,1,"test"
"GCA_003725535","Marmoricola pocheonensis",0.984769428702,1,"test"
"GCA_015352445","Nocardioides agariphilus",0.978512733192593,1,"test"
"GCA_006335005","Nocardioides albidus",0.961259842262546,1,"test"
"GCA_000426525","Nocardioides alkalitolerans",0.976325919261435,1,"test"
"GCA_001653335","Nocardioides dokdonensis",0.976965999493739,1,"test"
"GCA_003076135","Nocardioides gansuensis",0.97491960258336,1,"test"
"GCA_013409625","Nocardioides kongjuensis",0.982194845645631,1,"test"
"GCA_015070375","Nocardioides kribbensis",0.978919362850098,1,"test"
"GCA_014180685","Nocardioides pelophilus",0.954241131435112,1,"test"
"GCA_003160695","Nocardioides silvaticus",0.961133449689783,1,"test"
"GCA_003047265","Nocardioides terrigena",0.981611709006716,1,"test"
"GCA_000421525","Aestuariimicrobium kwangyangense",0.99664745241851,1,"train"
"GCA_900110855","Friedmanniella flava",0.985125273574681,1,"train"
"GCA_000372745","Embleya scabrispora",0.911909202933341,1,"train"
"GCA_014203705","Kitasatospora gansuensis",0.98653753634172,1,"train"
"GCA_007829815","Kitasatospora viridis",0.991914488724874,1,"train"
"GCA_000787855","Streptacidiphilus anmyonensis",0.987005914098132,1,"train"
"GCA_000787775","Streptacidiphilus carbonis",0.988775358739438,1,"train"
"GCA_003258295","Streptacidiphilus pinicola",0.990705174975654,1,"train"
"GCA_016741775","Streptomyces actinomycinicus",0.970857496298268,1,"train"
"GCA_900112355","Streptomyces aidingensis",0.920592259898286,1,"train"
"GCA_008905045","Streptomyces albicerus",0.968126370912689,1,"train"
"GCA_020521315","Streptomyces albidoflavus",0.972549502581782,1,"train"
"GCA_900112845","Streptomyces alni",0.991207978780672,1,"train"
"GCA_000717315","Streptomyces althioticus",0.945375977136348,1,"train"
"GCA_003719395","Streptomyces altiplanensis",0.659698796185617,1,"train"
"GCA_000719135","Streptomyces avicenniae",0.978271776164073,1,"train"
"GCA_014650695","Streptomyces avidinii",0.950108617770938,1,"train"
"GCA_004794175","Streptomyces bacillaris",0.955002159735081,1,"train"
"GCA_004328625","Streptomyces bauhiniae",0.964948478466374,1,"train"
"GCA_012033785","Streptomyces bohaiensis",0.969796092823908,1,"train"
"GCA_009908195","Streptomyces boluensis",0.978562405604402,1,"train"
"GCA_007829885","Streptomyces brevispora",0.960166737306494,1,"train"
"GCA_003261055","Streptomyces cadmiisoli",0.967059734802589,1,"train"
"GCA_014646115","Streptomyces camponoticapitis",0.966715579231597,1,"train"
"GCA_002214185","Streptomyces capitiformicae",0.949962500984703,1,"train"
"GCA_003963535","Streptomyces cyaneochromogenes",0.969616922251073,1,"train"
"GCA_003675325","Streptomyces dangxiongensis",0.966129351953991,1,"train"
"GCA_014645895","Streptomyces daqingensis",0.930319847436763,1,"train"
"GCA_000349325","Streptomyces davaonensis",0.97011617895007,1,"train"
"GCA_022385335","Streptomyces deccanensis",0.974757768629345,1,"train"
"GCA_014156695","Streptomyces durbertensis",0.931538539615356,1,"train"
"GCA_001735805","Streptomyces fodineus",0.970609028377798,1,"train"
"GCA_014647975","Streptomyces fumigatiscleroticus",0.947409231160318,1,"train"
"GCA_014645815","Streptomyces fuscichromogenes",0.972798122220462,1,"train"
"GCA_021556455","Streptomyces fuscigenes",0.985561925736019,1,"train"
"GCA_900188405","Streptomyces glauciniger",0.979342477304896,1,"train"
"GCA_900102095","Streptomyces griseoaurantiacus",0.968058186412023,1,"train"
"GCA_900103985","Streptomyces guanduensis",0.992346469170573,1,"train"
"GCA_004348415","Streptomyces hainanensis",0.981418421307507,1,"train"
"GCA_900116145","Streptomyces harbinensis",0.967734531563533,1,"train"
"GCA_004010275","Streptomyces huasconensis",0.684001149816714,1,"train"
"GCA_020404845","Streptomyces hyderabadensis",0.972722103677814,1,"train"
"GCA_003389455","Streptomyces inhibens",0.973106119903318,1,"train"
"GCA_017874715","Streptomyces iranensis",0.975430653431424,1,"train"
"GCA_001642995","Streptomyces jeddahensis",0.971010728127961,1,"train"
"GCA_003626645","Streptomyces klenkii",0.969392407540405,1,"train"
"GCA_014646275","Streptomyces kronopolitis",0.970415241531986,1,"train"
"GCA_014646095","Streptomyces lacrimifluminis",0.958463078666578,1,"train"
"GCA_014646335","Streptomyces lasiicapitis",0.984172760334678,1,"train"
"GCA_023218175","Streptomyces lichenis",0.952041654607405,1,"train"
"GCA_021474425","Streptomyces muensis",0.970670247324196,1,"train"
"GCA_004305975","Streptomyces otsuchiensis",0.977128420425706,1,"train"
"GCA_004684805","Streptomyces palmae",0.942579718626013,1,"train"
"GCA_900142575","Streptomyces paucisporeus",0.990761879549312,1,"train"
"GCA_009377205","Streptomyces phyllanthi",0.96204339559978,1,"train"
"GCA_900114215","Streptomyces pini",0.881565225048927,1,"train"
"GCA_002911015","Streptomyces populi",0.968083061036655,1,"train"
"GCA_900101585","Streptomyces prasinopilosus",0.949944343382453,1,"train"
"GCA_900110735","Streptomyces radiopugnans",0.888749030567566,1,"train"
"GCA_001445655","Streptomyces roseifaciens",0.96148335111451,1,"train"
"GCA_900110255","Streptomyces rubidus",0.995451233558318,1,"train"
"GCA_003999195","Streptomyces sp003999195",0.966464729521657,1,"train"
"GCA_001493375","Streptomyces specialis",0.907513949913644,1,"train"
"GCA_003122365","Streptomyces spongiicola",0.918652319969251,1,"train"
"GCA_009709575","Streptomyces taklimakanensis",0.878577950703297,1,"train"
"GCA_005869865","Streptomyces tibetensis",0.96807139629709,1,"train"
"GCA_003270085","Streptomyces triticisoli",0.925784774168308,1,"train"
"GCA_017114865","Streptomyces verrucosisporus",0.892382291522868,1,"train"
"GCA_000830005","Streptomyces vietnamensis",0.966293572384595,1,"train"
"GCA_002078235","Streptomyces viridosporus",0.937130323279502,1,"train"
"GCA_000156435","Streptomyces viridosporus",0.871351008008964,1,"train"
"GCA_900103455","Streptomyces wuyuanensis",0.946277462303938,1,"train"
"GCA_900107965","Streptomyces yanglinensis",0.991679673116582,1,"train"
"GCA_001005295","Streptomyces yangpuensis",0.950807284978025,1,"train"
"GCA_000745345","Streptomyces yeochonensis",0.977820312947364,1,"train"
"GCA_001570585","Herbidospora daliensis",0.958963102527064,1,"train"
"GCA_001570565","Herbidospora yilanensis",0.948385642341615,1,"train"
"GCA_003336425","Marinitenerispora sediminis",0.917364016663694,1,"train"
"GCA_000341085","Nocardiopsis ganjiahuensis",0.968921149187473,1,"train"
"GCA_000340965","Nocardiopsis kunsanensis",0.96791000339316,1,"train"
"GCA_019396325","Nonomuraea ceibae",0.92651096596544,1,"train"
"GCA_004349015","Nonomuraea deserti",0.920862661797928,1,"train"
"GCA_014204795","Nonomuraea jabiensis",0.942413040299943,1,"train"
"GCA_900108335","Nonomuraea solani",0.948987607814225,1,"train"
"GCA_006363815","Thermomonospora catenispora",0.309246852381447,1,"train"
"GCA_000483125","Atopobium fossor",0.0629948686763102,0,"test"
"GCA_900105895","Atopobium minutum",0.066488994697614,0,"test"
"GCA_000024225","Lancefieldella parvula",0.0975530079413908,0,"test"
"GCA_905373575","Lancefieldella rimae",0.0670071875048168,0,"test"
"GCA_000143845","Olsenella uli",0.00322513192767804,0,"test"
"GCA_900101655","Parafannyhessea umbonata",0.00309170257671443,0,"test"
"GCA_900105025","Parafannyhessea umbonata",0.00364280254609062,0,"test"
"GCA_003966955","Parolsenella catena",0.0023866213800432,0,"test"
"GCA_001494635","Tractidigestivibacter scatoligenes",0.00437213628913324,0,"test"
"GCA_010509075","Collinsella aerofaciens",0.00223357716484363,0,"train"
"GCA_000156175","Collinsella intestinalis",0.00156884317317341,0,"train"
"GCA_020735465","Collinsella stercoris",0.00441075588178164,0,"train"
"GCA_000225705","Collinsella tanakaei",0.00254441830074381,0,"train"
"GCA_000195315","Coriobacterium glomerans",0.00110716162764679,0,"train"
"GCA_000478885","Adlercreutzia equolifaciens",0.00458024806398361,0,"train"
"GCA_016865385","Adlercreutzia equolifaciens",0.00283815846933722,0,"train"
"GCA_000422625","Adlercreutzia mucosicola",0.00809026697592463,0,"train"
"GCA_008831045","Adlercreutzia muris",0.00309146809956262,0,"train"
"GCA_000023845","Cryptobacterium curtum",0.025194747748754,0,"train"
"GCA_001643775","Denitrobacterium detoxificans",0.00247732735967077,0,"train"
"GCA_003340015","Eggerthella lenta",0.00213874578079043,0,"train"
"GCA_000024265","Eggerthella lenta",0.00214016567910835,0,"train"
"GCA_003340045","Eggerthella lenta",0.00187806740979279,0,"train"
"GCA_003340005","Eggerthella lenta",0.0020220441477018,0,"train"
"GCA_003339815","Eggerthella sinensis",0.00241672054413677,0,"train"
"GCA_008831035","Ellagibacter isourolithinifaciens",0.000542524845436376,0,"train"
"GCA_002899715","Enteroscipio rubneri",0.004980537763979,0,"train"
"GCA_003788975","Gordonibacter urolithinfaciens",0.0023648956708,0,"train"
"GCA_003726035","Paraeggerthella hongkongensis",0.00259209393798476,0,"train"
"GCA_014192485","Parvibacter caecicola",0.00278570230009378,0,"train"
"GCA_002899695","Rubneribacter badeniensis",0.00168877405117895,0,"train"
"GCA_000162875","Slackia exigua",0.00333606292851285,0,"train"
"GCA_900637575","Slackia heliotrinireducens",0.000597597846622611,0,"train"
"GCA_003725995","Slackia_A equolifaciens",0.00126040188478083,0,"train"
"GCA_003725295","Slackia_A faecicanis",0.00070946205303557,0,"train"
"GCA_014192995","Slackia_A isoflavoniconvertens",0.00191532674162376,0,"train"
"GCA_000296445","Slackia_A piriformis",0.000473786153476152,0,"train"
"GCA_900175965","Rubrobacter radiotolerans",0.30858301226996,1,"train"
"GCA_000014185","Rubrobacter_B xylanophilus",0.0509101426112104,1,"train"
"GCA_014199525","Conexibacter arvalis",0.898067596544008,1,"train"
"GCA_000420025","Patulibacter americanus",0.960801501543356,1,"train"
"GCA_000519325","Patulibacter minatonensis",0.946444604328219,1,"train"
"GCA_000423665","Solirubrobacter soli",0.978520386553125,1,"train"
"GCA_003664005","Hydrogenivirga caldilitoris",0.00238013974761875,0,"train"
"GCA_000164905","Hydrogenobacter thermophilus",0.00127919219211725,1,"train"
"GCA_000025605","Thermocrinis albus",0.00101604590701276,1,"train"
"GCA_900142435","Thermocrinis_A minervae",0.00103792140330783,1,"train"
"GCA_900182585","Balnearium lithotrophicum",0.00255222775856923,0,"train"
"GCA_000191045","Desulfurobacterium thermolithotrophum",0.00238274596790078,0,"train"
"GCA_900188395","Desulfurobacterium_A atlanticum",0.00305468152984645,0,"train"
"GCA_001968985","Desulfurobacterium_A indicum",0.00257538849613004,0,"train"
"GCA_004339575","Phorcysia thermohydrogeniphila",0.00065723152240682,0,"train"
"GCA_000185805","Thermovibrio ammonificans",0.00253853924684355,0,"train"
"GCA_003633715","Thermovibrio guaymasensis",0.00139932184627556,0,"train"
"GCA_000427095","Chthonomonas calidirosea",0.267818920726017,1,"train"
"GCA_017052655","Acholeplasma equirhinis",0.93721551544867,1,"train"
"GCA_001544355","Alicyclobacillus acidiphilus",0.732809707790161,1,"train"
"GCA_900111865","Parageobacillus thermantarcticus",0.236417668546495,1,"train"
"GCA_014499005","Bacillus mojavensis",0.803676798765035,1,"train"
"GCA_000507125","Bacillus sonorensis",0.816202081991982,1,"train"
"GCA_001648555","Rossellomorea aquimaris",0.82220786256478,1,"train"
"GCA_001591825","Rossellomorea vietnamensis",0.797191462253934,1,"train"
"GCA_900478165","Bacillus_AH lenta",0.7850390112771,1,"train"
"GCA_000712615","Bacillus_A gaemokensis",0.317834146597615,1,"test"
"GCA_001883995","Bacillus_A paranthracis",0.321189828906144,1,"test"
"GCA_000307855","Schinkia azotoformans",0.479225255864521,1,"train"
"GCA_002019645","Litchfieldia alkalitelluris",0.767664212089917,1,"train"
"GCA_001273755","Peribacillus butanolivorans",0.649123022097138,1,"train"
"GCA_900109925","Bacillus_AZ persicus",0.687999053891686,1,"train"
"GCA_003362805","Bacillus_D piezotolerans",0.681173145098082,1,"train"
"GCA_900445365","Cytobacillus firmus",0.712328726155848,1,"train"
"GCA_000813125","Mesobacillus selenatarsenatis",0.819909045583797,1,"train"
"GCA_000307875","Neobacillus bataviensis",0.762542341240535,1,"train"
"GCA_002835805","Niallia nealsonii",0.601055141508005,1,"train"
"GCA_900109165","Bhargavaea ginsengi",0.740686623087339,1,"train"
"GCA_001999905","Indiicoccus lenghuensis",0.864787004946969,1,"train"
"GCA_900452285","Kurthia zopfii",0.71845787766736,1,"train"
"GCA_900099655","Planococcus glaciei",0.907698049970038,1,"train"
"GCA_003719725","Planococcus salinus",0.854626893934651,1,"train"
"GCA_006861795","Psychrobacillus lasiicapitis",0.705620898789729,1,"train"
"GCA_007988965","Rummeliibacillus stabekisii",0.707725678950226,1,"train"
"GCA_001439635","Solibacillus cecembensis",0.667172849957748,1,"train"
"GCA_002174535","Solibacillus silvestris",0.697892515102546,1,"train"
"GCA_900167515","Sporosarcina newyorkensis",0.606211822598262,1,"train"
"GCA_900457495","Sporosarcina pasteurii",0.654425823102147,1,"train"
"GCA_002200855","Ureibacillus massiliensis",0.538614807655349,1,"train"
"GCA_000359605","Gracilibacillus halophilus",0.95178826337255,1,"test"
"GCA_900103485","Fictibacillus_C solisalsi",0.815156811014972,1,"train"
"GCA_001039475","Anaerobacillus_A macyae",0.815832608879965,0,"train"
"GCA_000702165","Sharpea azabuensis",0.0279352815323368,0,"train"
"GCA_000384195","Allobaculum stercoricanis",0.0164214817705884,0,"train"
"GCA_000177375","Bulleidia extructa",0.100115013197303,0,"train"
"GCA_000425005","Bulleidia moorei",0.00586070049502085,0,"train"
"GCA_012317185","Clostridium_AQ innocuum",0.000169799223945444,0,"train"
"GCA_001945605","Dubosiella newyorkensis",0.0137401005485396,0,"train"
"GCA_014396165","Erysipelothrix inopinata",0.28401292588822,1,"train"
"GCA_000373785","Erysipelothrix tonsillarum",0.263117150184399,1,"train"
"GCA_000420345","Faecalicoccus pleomorphus",0.000637612280447564,0,"train"
"GCA_000156655","Holdemanella biformis",0.000121612466614018,0,"train"
"GCA_000157995","Holdemania filiformis",0.00097962114325445,0,"train"
"GCA_004341945","Longicatena caecimuris",0.000714029829371632,0,"train"
"GCA_000620845","Exiguobacterium marinum",0.780341950338514,1,"train"
"GCA_000685865","Exiguobacterium_A antarcticum",0.779540640413353,1,"train"
"GCA_000019905","Exiguobacterium_A sibiricum",0.784445555973325,1,"train"
"GCA_001885725","Enterococcus_C asini",0.79658930486908,1,"train"
"GCA_004359375","Acetilactobacillus jinshanensis",0.999700625978494,1,"test"
"GCA_000014465","Levilactobacillus brevis",0.999392037642186,1,"test"
